390,0.2945125725338491
395,0.2873752417794971
400,0.2816963249516441
405,0.27821856866537714
410,0.27607350096711797
415,0.26863829787234045
420,0.2562669245647969
425,0.2423191489361702
430,0.23269825918762088
435,0.2329651837524178
440,0.2334139264990329
445,0.2353346228239845
450,0.2336092843326886
455,0.23387234042553193
460,0.24153771760154738
465,0.2542185686653772
470,0.2741141199226306
475,0.30093230174081237
480,0.33070599613152807
485,0.361147001934236
490,0.3932882011605416
495,0.4266382978723404
500,0.46420696324951644
505,0.5040251450676982
510,0.544411992263056
515,0.5876150870406189
520,0.6302978723404256
525,0.6752785299806576
530,0.7168181818181818
535,0.7574158607350097
540,0.7968065764023211
545,0.8323984526112186
550,0.8668297872340425
555,0.8987814313346228
560,0.9243655705996131
565,0.9477021276595744
570,0.9658259187620889
575,0.9828510638297873
580,0.9928259187620889
585,0.9987292069632496
590,1.0
595,0.9962804642166344
600,0.9873056092843326
605,0.9757021276595745
610,0.9608684719535784
615,0.9406112185686654
620,0.9187911025145068
625,0.892377176015474
630,0.863294003868472
635,0.8314061895551257
640,0.7976731141199226
645,0.7631914893617021
650,0.7263288201160542
655,0.6896131528046422
660,0.6515841392649904
665,0.6147659574468085
670,0.5764332688588008
675,0.5396943907156673
680,0.5008839458413926
685,0.4651295938104449
690,0.430936170212766
695,0.3975164410058027
700,0.3657717601547389
705,0.3345705996131528
710,0.307
715,0.2852998065764023
720,0.25938297872340427
725,0.23383365570599615
730,0.21040425531914894
735,0.1895742746615087
740,0.16886847195357835
745,0.1500816247582205
750,0.13418684719535784
755,0.11735589941972921
760,0.10451315280464217
765,0.09072495164410058
770,0.07901934235976789
775,0.06951682785299806
780,0.05878936170212766
785,0.05132572533849129
790,0.04267234042553191
795,0.03704294003868472
800,0.029517794970986458
805,0.024959961315280464
810,0.02177988394584139
815,0.015727659574468086
820,0.013065628626692458
825,0.010060077369439072
830,0.008681934235976789
